Probentyp;Probenahmestelle;Geo Point;X-Koordinate;Y-Koordinate;Probenahmedatum;Entnahmezeit;Probenahmedauer;Reihenfolge;Gruppe;Parameter;Bestimmungsgrenze;Wert;Wert numerisch;Einheit;Auftragsnummer;Probennummer;Resultatnummer;Automatische Auswertung;CAS-Bezeichnung;BAFU-Bezeichnung;Allgemeine Parametergruppe;Probenahmedatum_date;Probenahmejahr
WASSER;F_0432;47.59577855303679,7.650238000585896;2615916.08;1271698.15;04.11.2020;10:20;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-5.50;-5.5;m;12020102804;22020100239;4500754056;False;;;;2020-11-04;2020
WASSER;F_1196;47.58194895867985,7.586797114601894;2611147.48;1270149.55;06.05.2020;09:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-8.00;-8.0;m;12020042805;22020040255;4500621298;False;;;;2020-05-06;2020
WASSER;F_1081;47.579920818101,7.643628785509294;2615423.58;1269933.62;03.11.2020;11:20;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-17.80;-17.8;m;12020102804;22020100248;4500755883;False;;;;2020-11-03;2020
WASSER;F_0802;47.57388917462082,7.644766367945132;2615510.92;1269263.19;27.04.2021;10:10;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-24.00;-24.0;m;12021042003;22021040196;4501005943;False;;;;2021-04-27;2021
WASSER;F_1293;47.5525395207859,7.593876287545913;2611686.49;1266880.57;03.06.2021;15:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-2.50;-2.5;m;12021050503;22021050156;4501015597;False;;;;2021-06-03;2021
WASSER;F_0432;47.59577855303679,7.650238000585896;2615916.08;1271698.15;02.11.2021;09:25;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-4.50;-4.5;m;12021102604;22021100272;4501180415;False;;;;2021-11-02;2021
WASSER;F_1197;47.581499480199554,7.586636360384018;2611135.48;1270099.55;09.06.2021;13:15;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-6.00;-6.0;m;12021050503;22021050154;4501015331;False;;;;2021-06-09;2021
WASSER;F_1081;47.579920818101,7.643628785509294;2615423.58;1269933.62;02.11.2021;12:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-17.00;-17.0;m;12021102604;22021100281;4501181990;False;;;;2021-11-02;2021
WASSER;F_1097;47.53569707166501,7.605695311588096;2612580.11;1265009.71;08.02.2021;11:25;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-13.00;-13.0;m;12021020503;22021020144;4500807183;False;;;;2021-02-08;2021
WASSER;F_1097;47.53569707166501,7.605695311588096;2612580.11;1265009.71;01.11.2021;15:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12021102604;22021100285;4501182811;False;;;;2021-11-01;2021
WASSER;F_1097;47.53569707166501,7.605695311588096;2612580.11;1265009.71;31.01.2022;;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12022012503;22022010315;4501254442;False;;;;2022-01-31;2022
WASSER;F_1068;47.58394724865588,7.65107140262389;2615982.31;1270382.8;02.11.2021;13:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-15.00;-15.0;m;12021102604;22021100280;4501181796;False;;;;2021-11-02;2021
WASSER;F_0799;47.58920454361265,7.655335075337354;2616301.45;1270968.23;02.11.2021;10:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-14.00;-14.0;m;12021102604;22021100274;4501180632;False;;;;2021-11-02;2021
WASSER;F_1161;47.56104044045981,7.59518985340109;2611783.49;1267825.97;03.06.2021;11:20;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-3.50;-3.5;m;12021050503;22021050153;4501015198;False;;;;2021-06-03;2021
WASSER;F_1392;47.5495955555035,7.582190741075459;2610807.48;1266551.57;22.05.2019;16:18;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-10.00;-10.0;m;12019051309;22019050210;4500361563;False;;;;2019-05-22;2019
WASSER;F_0799;47.58920454361265,7.655335075337354;2616301.45;1270968.23;29.10.2019;14:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-14.00;-14.0;m;12019102304;22019100228;4500443739;False;;;;2019-10-29;2019
WASSER;F_0795;47.589556899851736,7.651688955620735;2616027.08;1271006.66;30.10.2019;10:15;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12019102304;22019100227;4500443524;False;;;;2019-10-30;2019
WASSER;F_0799;47.58920454361265,7.655335075337354;2616301.45;1270968.23;05.05.2020;14:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-14.00;-14.0;m;12020042805;22020040266;4500623481;False;;;;2020-05-05;2020
WASSER;F_0795;47.589556899851736,7.651688955620735;2616027.08;1271006.66;05.05.2020;15:45;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12020042805;22020040265;4500623273;False;;;;2020-05-05;2020
WASSER;F_0801;47.57989425786064,7.648440336745981;2615785.58;1269931.62;05.05.2020;11:40;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-18.50;-18.5;m;12020042805;22020040267;4500623689;False;;;;2020-05-05;2020
WASSER;F_1044;47.56756030541203,7.592923440793316;2611611.5;1268550.57;20.02.2019;09:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12019021806;22019020203;4500279976;False;;;;2019-02-20;2019
WASSER;F_1044;47.56756030541203,7.592923440793316;2611611.5;1268550.57;28.10.2019;14:35;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12019102304;22019100233;4500444776;False;;;;2019-10-28;2019
WASSER;F_1044;47.56756030541203,7.592923440793316;2611611.5;1268550.57;06.05.2020;13:35;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.80;-12.8;m;12020042805;22020040251;4500620518;False;;;;2020-05-06;2020
WASSER;F_1045;47.55403333657704,7.610316753552325;2612923.65;1267049.23;24.08.2020;10:35;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.20;-12.2;m;12020082104;22020080271;4500712201;False;;;;2020-08-24;2020
WASSER;F_1044;47.56756030541203,7.592923440793316;2611611.5;1268550.57;02.11.2020;15:20;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-11.00;-11.0;m;12020102804;22020100249;4500757516;False;;;;2020-11-02;2020
WASSER;F_0432;47.59577855303679,7.650238000585896;2615916.08;1271698.15;29.05.2018;14:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-4.50;-4.5;m;12018052506;22018051222;4500010420;False;;;;2018-05-29;2018
WASSER;F_2441;47.58187699270678,7.589961952779306;2611385.59;1270142;26.09.2018;09:51;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-7.50;-7.5;m;12018092003;22018090154;4500100648;False;;;;2018-09-26;2018
WASSER;F_0432;47.59577855303679,7.650238000585896;2615916.08;1271698.15;24.10.2018;11:55;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-6.20;-6.2;m;12018101903;22018100219;4500148283;False;;;;2018-10-24;2018
WASSER;F_0734;47.57588308427312,7.582275887248175;2610808.57;1269474.46;25.05.2016;10:15;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12016041402;22016050233;403579399;False;;;;2016-05-25;2016
WASSER;F_4448;47.5806784404989,7.596980738041959;2611913.89;1270009.77;18.04.2016;16:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-7.50;-7.5;m;12016041402;22016040178;403534577;False;;;;2016-04-18;2016
WASSER;F_1065;47.54735030378275,7.571929571389921;2610035.47;1266300.57;18.04.2016;09:15;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-7.00;-7.0;m;12016041402;22016040161;403531381;False;;;;2016-04-18;2016
WASSER;F_1081;47.579920818101,7.643628785509294;2615423.58;1269933.62;14.11.2016;12:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-17.00;-17.0;m;12016111406;22016110137;403727757;False;;;;2016-11-14;2016
WASSER;F_1068;47.58394724865588,7.65107140262389;2615982.31;1270382.8;13.11.2017;14:35;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-15.50;-15.5;m;12017110805;22017110060;404061407;False;;;;2017-11-13;2017
WASSER;F_1068;47.58394724865588,7.65107140262389;2615982.31;1270382.8;29.05.2018;15:15;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-15.00;-15.0;m;12018052506;22018051231;4500012328;False;;;;2018-05-29;2018
WASSER;F_1132;47.540249627985055,7.597081490184068;2611930.5;1265514.56;09.06.2021;10:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-10.50;-10.5;m;12021050503;22021050151;4501014932;False;;;;2021-06-09;2021
WASSER;F_1068;47.58394724865588,7.65107140262389;2615982.31;1270382.8;27.04.2021;13:55;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-15.00;-15.0;m;12021042003;22021040200;4501002271;False;;;;2021-04-27;2021
WASSER;F_1068;47.58394724865588,7.65107140262389;2615982.31;1270382.8;23.10.2018;14:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-15.00;-15.0;m;12018101903;22018100211;4500151070;False;;;;2018-10-23;2018
WASSER;F_1019;47.55185442966899,7.581014461562069;2610718.48;1266802.57;18.04.2016;10:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-19.00;-19.0;m;12016041402;22016040156;403530441;False;;;;2016-04-18;2016
WASSER;F_0702;47.57689715178272,7.591860425013848;2611529.49;1269588.57;18.04.2016;09:05;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-7.50;-7.5;m;12016041402;22016040147;403528749;False;;;;2016-04-18;2016
WASSER;F_0702;47.57689715178272,7.591860425013848;2611529.49;1269588.57;20.03.2018;09:55;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-8.00;-8.0;m;12018031908;22018030156;404165825;False;;;;2018-03-20;2018
WASSER;F_1090;47.56842397838639,7.592713313215059;2611595.5;1268646.57;06.11.2007;08:40;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-4.90;-4.9;m;12007110502;22007110041;401537451;False;;;;2007-11-06;2007
WASSER;F_1090;47.56842397838639,7.592713313215059;2611595.5;1268646.57;06.03.2008;08:25;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-4.00;-4.0;m;12008030502;22008030076;401574031;False;;;;2008-03-06;2008
WASSER;F_1090;47.56842397838639,7.592713313215059;2611595.5;1268646.57;06.08.2008;08:20;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-5.00;-5.0;m;12008080406;22008080060;401639777;False;;;;2008-08-06;2008
WASSER;F_1090;47.56842397838639,7.592713313215059;2611595.5;1268646.57;26.05.2009;07:55;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-4.00;-4.0;m;12009052506;22009050184;401751905;False;;;;2009-05-26;2009
WASSER;F_1081;47.579920818101,7.643628785509294;2615423.58;1269933.62;08.08.2007;14:20;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-18.00;-18.0;m;12007080802;22007080084;401500864;False;;;;2007-08-08;2007
WASSER;F_1081;47.579920818101,7.643628785509294;2615423.58;1269933.62;26.05.2008;15:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-17.00;-17.0;m;12008052604;22008050212;401607366;False;;;;2008-05-26;2008
WASSER;F_1081;47.579920818101,7.643628785509294;2615423.58;1269933.62;07.09.2006;14:20;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-17.50;-17.5;m;12006090703;22006090079;401382420;False;;;;2006-09-07;2006
WASSER;F_1081;47.579920818101,7.643628785509294;2615423.58;1269933.62;06.08.2008;09:10;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-18.00;-18.0;m;12008080406;22008080062;401639969;False;;;;2008-08-06;2008
WASSER;F_1081;47.579920818101,7.643628785509294;2615423.58;1269933.62;25.05.2009;15:10;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-17.00;-17.0;m;12009052505;22009050179;401750939;False;;;;2009-05-25;2009
WASSER;F_1081;47.579920818101,7.643628785509294;2615423.58;1269933.62;23.11.2009;11:54;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-17.00;-17.0;m;12009112306;22009110148;401829077;False;;;;2009-11-23;2009
WASSER;F_1098;47.534634532050305,7.605577774998236;2612571.51;1264891.55;04.11.2003;11:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-13.00;-13.0;m;12003110303;22003110018;401092266;False;;;;2003-11-04;2003
WASSER;F_1098;47.534634532050305,7.605577774998236;2612571.51;1264891.55;08.11.2005;10:40;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-14.00;-14.0;m;12005110802;22005110060;401282660;False;;;;2005-11-08;2005
WASSER;F_1098;47.534634532050305,7.605577774998236;2612571.51;1264891.55;30.10.2006;11:20;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-13.30;-13.3;m;12006103002;22006100394;401399939;False;;;;2006-10-30;2006
WASSER;F_1098;47.534634532050305,7.605577774998236;2612571.51;1264891.55;19.02.2007;12:45;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.50;-12.5;m;12007021902;22007020077;401430388;False;;;;2007-02-19;2007
WASSER;F_1098;47.534634532050305,7.605577774998236;2612571.51;1264891.55;30.05.2007;14:10;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-13.00;-13.0;m;12007052906;22007050259;401469597;False;;;;2007-05-30;2007
WASSER;F_1098;47.534634532050305,7.605577774998236;2612571.51;1264891.55;08.08.2007;10:45;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.50;-12.5;m;12007080802;22007080078;401500422;False;;;;2007-08-08;2007
WASSER;F_1097;47.53569707166501,7.605695311588096;2612580.11;1265009.71;27.05.2009;10:55;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-13.50;-13.5;m;12009052506;22009050185;401752106;False;;;;2009-05-27;2009
WASSER;F_1068;47.58394724865588,7.65107140262389;2615982.31;1270382.8;03.11.2003;15:55;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-17.00;-17.0;m;12003110304;22003110022;401092765;False;;;;2003-11-03;2003
WASSER;F_1068;47.58394724865588,7.65107140262389;2615982.31;1270382.8;18.05.2005;12:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-16.00;-16.0;m;12005051305;22005050137;401238088;False;;;;2005-05-18;2005
WASSER;F_1068;47.58394724865588,7.65107140262389;2615982.31;1270382.8;04.05.2004;;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-16.00;-16.0;m;12004050303;22004050050;401143862;False;;;;2004-05-04;2004
WASSER;F_1068;47.58394724865588,7.65107140262389;2615982.31;1270382.8;29.05.2007;12:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-15.00;-15.0;m;12007052906;22007050252;401468543;False;;;;2007-05-29;2007
WASSER;F_0799;47.58920454361265,7.655335075337354;2616301.45;1270968.23;29.05.2018;16:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-15.00;-15.0;m;12018052506;22018051224;4500010844;False;;;;2018-05-29;2018
WASSER;F_1090;47.56842397838639,7.592713313215059;2611595.5;1268646.57;17.05.2005;14:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-7.50;-7.5;m;12005051305;22005050095;401236676;False;;;;2005-05-17;2005
WASSER;F_1090;47.56842397838639,7.592713313215059;2611595.5;1268646.57;07.02.2006;15:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-3.00;-3.0;m;12006020605;22006020048;401305634;False;;;;2006-02-07;2006
WASSER;F_1710;47.574645715067696,7.594140066192635;2611701.5;1269338.57;03.03.2006;15:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-15.40;-15.4;m;12006030302;22006030069;401311813;False;;;;2006-03-03;2006
WASSER;F_1708;47.57467331575926,7.593674845074632;2611666.49;1269341.57;23.06.2006;10:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-6.50;-6.5;m;12006062302;22006060218;401350211;False;;;;2006-06-23;2006
WASSER;F_1871;47.57131587210443,7.580990452538251;2610712.77;1268966.46;07.09.2006;11:05;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.50;-12.5;m;12006090703;22006090081;401382768;False;;;;2006-09-07;2006
WASSER;F_1088;47.54807953092221,7.599761496759976;2612130.5;1266385.56;22.06.2006;11:45;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-21.30;-21.3;m;12006062202;22006060205;401349198;False;;;;2006-06-22;2006
WASSER;F_1865;47.58861480649763,7.59240056782209;2611567.59;1270891.53;25.11.2008;11:45;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-7.80;-7.8;m;12008112502;22008110169;401683189;False;;;;2008-11-25;2008
WASSER;F_1877;47.58244201221551,7.590140211515276;2611398.88;1270204.85;13.12.2006;13:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-5.40;-5.4;m;12006121203;22006120133;401416713;False;;;;2006-12-13;2006
WASSER;F_2689;47.565978623368,7.623310277664583;2613898.57;1268379.62;13.04.2005;08:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-10.50;-10.5;m;12005041302;22005040127;401228679;False;;;;2005-04-13;2005
WASSER;F_2689;47.565978623368,7.623310277664583;2613898.57;1268379.62;12.09.2007;09:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-10.00;-10.0;m;12007091103;22007090097;401511008;False;;;;2007-09-12;2007
WASSER;F_0801;47.57989425786064,7.648440336745981;2615785.58;1269931.62;16.08.2005;09:25;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-18.00;-18.0;m;12005081602;22005080088;401259573;False;;;;2005-08-16;2005
WASSER;F_1033;47.58258744236233,7.593830759141446;2611676.49;1270221.56;27.06.2006;08:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-6.30;-6.3;m;12006062702;22006060301;401354571;False;;;;2006-06-27;2006
WASSER;F_1033;47.58258744236233,7.593830759141446;2611676.49;1270221.56;27.07.2006;08:39;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-10.60;-10.6;m;12006062703;22006060310;401355084;False;;;;2006-07-27;2006
WASSER;F_1032;47.58172502593966,7.593097175077615;2611621.49;1270125.56;08.12.2004;09:55;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-8.00;-8.0;m;12004120702;22004120031;401204059;False;;;;2004-12-08;2004
WASSER;F_0568;47.58308233875187,7.593646101241682;2611662.49;1270276.56;19.06.2006;08:45;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-6.50;-6.5;m;12006061902;22006060154;401344948;False;;;;2006-06-19;2006
WASSER;F_1035;47.58354961748343,7.5939398989955915;2611684.49;1270328.56;20.06.2006;15:05;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-7.80;-7.8;m;12006062002;22006060172;401346487;False;;;;2006-06-20;2006
WASSER;F_1032;47.58172502593966,7.593097175077615;2611621.49;1270125.56;27.06.2006;09:10;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-6.00;-6.0;m;12006062702;22006060299;401354457;False;;;;2006-06-27;2006
WASSER;F_1033;47.58258744236233,7.593830759141446;2611676.49;1270221.56;11.12.2006;11:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-6.80;-6.8;m;12006121203;22006120148;401417568;False;;;;2006-12-11;2006
WASSER;F_2709;47.57037009000922,7.637862832517619;2614992.47;1268870.57;26.06.2008;14:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-10.59;-10.59;m;12008062502;22008060279;401623521;False;;;;2008-06-26;2008
WASSER;F_2709;47.57037009000922,7.637862832517619;2614992.47;1268870.57;06.07.2009;15:55;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-11.00;-11.0;m;12009070402;22009070017;401773712;False;;;;2009-07-06;2009
WASSER;F_2709;47.57037009000922,7.637862832517619;2614992.47;1268870.57;11.09.2007;14:55;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-10.50;-10.5;m;12007091105;22007090113;401512056;False;;;;2007-09-11;2007
WASSER;F_1224;47.57007683678858,7.635039334600453;2614780.09;1268837.43;11.09.2007;13:45;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-8.50;-8.5;m;12007091105;22007090104;401511444;False;;;;2007-09-11;2007
WASSER;F_0795;47.589556899851736,7.651688955620735;2616027.08;1271006.66;05.11.2003;09:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12003110304;22003110025;401093350;False;;;;2003-11-05;2003
WASSER;F_0799;47.58920454361265,7.655335075337354;2616301.45;1270968.23;23.11.2009;14:41;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-14.00;-14.0;m;12009112306;22009110142;401827951;False;;;;2009-11-23;2009
WASSER;F_1865;47.58861480649763,7.59240056782209;2611567.59;1270891.53;07.07.2009;10:35;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-6.50;-6.5;m;12009070403;22009070024;401774434;False;;;;2009-07-07;2009
WASSER;F_1877;47.58244201221551,7.590140211515276;2611398.88;1270204.85;27.06.2006;12:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-5.00;-5.0;m;12006062702;22006060305;401354799;False;;;;2006-06-27;2006
WASSER;F_1479;47.58054475533211,7.59467550796838;2611740.49;1269994.56;27.06.2006;10:05;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-5.50;-5.5;m;12006062702;22006060303;401354685;False;;;;2006-06-27;2006
WASSER;F_1008;47.58012856096968,7.596588324708147;2611884.49;1269948.57;19.06.2006;10:45;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-9.80;-9.8;m;12006061902;22006060160;401345566;False;;;;2006-06-19;2006
WASSER;F_1392;47.5495955555035,7.582190741075459;2610807.48;1266551.57;04.08.2008;11:50;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12008080406;22008080033;401637109;False;;;;2008-08-04;2008
WASSER;F_1392;47.5495955555035,7.582190741075459;2610807.48;1266551.57;27.05.2009;11:55;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.50;-12.5;m;12009052506;22009050190;401753035;False;;;;2009-05-27;2009
WASSER;F_1392;47.5495955555035,7.582190741075459;2610807.48;1266551.57;04.08.2004;13:05;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-11.00;-11.0;m;12004080104;22004080028;401171710;False;;;;2004-08-04;2004
WASSER;F_1392;47.5495955555035,7.582190741075459;2610807.48;1266551.57;17.08.2005;13:25;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-10.90;-10.9;m;12005081602;22005080102;401261019;False;;;;2005-08-17;2005
WASSER;F_1045;47.55403333657704,7.610316753552325;2612923.65;1267049.23;21.02.2005;08:20;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12005022103;22005020133;401215640;False;;;;2005-02-21;2005
WASSER;F_1057;47.5705506239398,7.634613024655483;2614747.88;1268890.03;16.08.2005;08:15;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-8.00;-8.0;m;12005081602;22005080085;401259059;False;;;;2005-08-16;2005
WASSER;F_1045;47.55403333657704,7.610316753552325;2612923.65;1267049.23;15.05.2006;14:35;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12006051504;22006050096;401333497;False;;;;2006-05-15;2006
WASSER;F_1041;47.56596204075614,7.581851887549611;2610778.67;1268371.29;21.06.2006;11:25;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-15.00;-15.0;m;12006062102;22006060193;401348368;False;;;;2006-06-21;2006
WASSER;F_1400;47.57024452544978,7.5897947616307135;2611375.49;1268848.57;22.06.2006;14:15;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-8.50;-8.5;m;12006062202;22006060209;401349566;False;;;;2006-06-22;2006
WASSER;F_1217;47.56379611422933,7.60309115834303;2612377.51;1268133.58;07.09.2006;12:00;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.50;-12.5;m;12006090703;22006090083;401382963;False;;;;2006-09-07;2006
WASSER;F_1045;47.55403333657704,7.610316753552325;2612923.65;1267049.23;30.10.2006;10:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12006103002;22006100391;401399681;False;;;;2006-10-30;2006
WASSER;F_1057;47.5705506239398,7.634613024655483;2614747.88;1268890.03;29.05.2007;08:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-8.00;-8.0;m;12007052906;22007050250;401468175;False;;;;2007-05-29;2007
WASSER;F_1045;47.55403333657704,7.610316753552325;2612923.65;1267049.23;30.05.2007;13:15;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12007052906;22007050256;401469279;False;;;;2007-05-30;2007
WASSER;F_1045;47.55403333657704,7.610316753552325;2612923.65;1267049.23;07.08.2007;11:35;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12007080712;22007080072;401499873;False;;;;2007-08-07;2007
WASSER;F_1045;47.55403333657704,7.610316753552325;2612923.65;1267049.23;27.05.2008;15:25;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12008052604;22008050217;401608316;False;;;;2008-05-27;2008
WASSER;F_1045;47.55403333657704,7.610316753552325;2612923.65;1267049.23;04.08.2008;12:55;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12008080406;22008080028;401636511;False;;;;2008-08-04;2008
WASSER;F_1045;47.55403333657704,7.610316753552325;2612923.65;1267049.23;26.05.2009;10:05;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12009052506;22009050182;401751503;False;;;;2009-05-26;2009
WASSER;F_1035;47.58354961748343,7.5939398989955915;2611684.49;1270328.56;11.12.2006;11:45;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-7.00;-7.0;m;12006121203;22006120149;401417625;False;;;;2006-12-11;2006
WASSER;F_1045;47.55403333657704,7.610316753552325;2612923.65;1267049.23;04.11.2003;10:35;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12003110303;22003110015;401091849;False;;;;2003-11-04;2003
WASSER;F_1045;47.55403333657704,7.610316753552325;2612923.65;1267049.23;24.02.2004;09:30;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-12.00;-12.0;m;12004022402;22004020148;401122439;False;;;;2004-02-24;2004
WASSER;F_1092;47.58857750253276,7.59360862050094;2611658.47;1270887.56;03.08.2004;09:10;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-8.00;-8.0;m;12004080104;22004080017;401170957;False;;;;2004-08-03;2004
WASSER;F_2688;47.566347974076734,7.622926191249976;2613869.57;1268420.62;21.03.2006;08:15;STICHPROBE;100700;Probennahme;Entnahmetiefe;-25.0;-9.50;-9.5;m;12006032103;22006030200;401313878;False;;;;2006-03-21;2006
